,Company,Year,Number of CSA Articles,Scaled Number of CSA Articles,Normalized Scaled Number of CSA Articles
16661,univar solutions inc,2014.0,0.0,,
16662,univar solutions inc,2015.0,0.0,,
16663,univar solutions inc,2016.0,0.0,,
16664,univar solutions inc,2017.0,0.0,,
16665,univar solutions inc,2018.0,0.0,,
16666,univar solutions inc,2020.0,0.0,,
16667,wayfair inc,2012.0,0.0,0.0,0.0
16668,wayfair inc,2013.0,0.0,0.0,0.0
16669,wayfair inc,2014.0,0.0,0.0,0.0
16670,wayfair inc,2015.0,0.0,0.0,0.0
16671,wayfair inc,2017.0,0.0,0.0,0.0
16672,wayfair inc,2018.0,0.0,0.0,0.0
16673,caesars entertainment inc,2014.0,0.0,0.0,0.0
16674,caesars entertainment inc,2018.0,0.0,0.0,0.0
16675,caesars entertainment inc,2020.0,0.0,0.0,0.0
16676,caesars entertainment inc,2021.0,0.0,0.0,0.0
16677,citizens financial group inc,2014.0,0.0,0.0,0.0
16678,citizens financial group inc,2014.0,0.0,0.0,0.0
16679,citizens financial group inc,2014.0,0.0,0.0,0.0
16680,citizens financial group inc,2014.0,0.0,0.0,0.0
16681,citizens financial group inc,2015.0,0.0,0.0,0.0
16682,citizens financial group inc,2015.0,0.0,0.0,0.0
16683,citizens financial group inc,2015.0,0.0,0.0,0.0
16684,citizens financial group inc,2015.0,0.0,0.0,0.0
16685,citizens financial group inc,2016.0,0.0,0.0,0.0
16686,citizens financial group inc,2016.0,0.0,0.0,0.0
16687,citizens financial group inc,2016.0,0.0,0.0,0.0
16688,citizens financial group inc,2016.0,0.0,0.0,0.0
16689,citizens financial group inc,2017.0,0.0,0.0,0.0
16690,citizens financial group inc,2017.0,0.0,0.0,0.0
16691,citizens financial group inc,2017.0,0.0,0.0,0.0
16692,citizens financial group inc,2017.0,0.0,0.0,0.0
16693,citizens financial group inc,2018.0,0.0,0.0,0.0
16694,citizens financial group inc,2018.0,0.0,0.0,0.0
16695,citizens financial group inc,2018.0,0.0,0.0,0.0
16696,citizens financial group inc,2018.0,0.0,0.0,0.0
16697,citizens financial group inc,2019.0,0.0,0.0,0.0
16698,citizens financial group inc,2019.0,0.0,0.0,0.0
16699,citizens financial group inc,2019.0,0.0,0.0,0.0
16700,citizens financial group inc,2019.0,0.0,0.0,0.0
16701,hca healthcare inc,1990.0,0.0,,
16702,hca healthcare inc,1991.0,0.0,0.0,0.0
16703,hca healthcare inc,1992.0,0.0,0.0,0.0
16704,hca healthcare inc,1993.0,0.0,0.0,0.0
16705,hca healthcare inc,2008.0,0.0,0.0,0.0
16706,hca healthcare inc,2009.0,0.0,0.0,0.0
16707,hca healthcare inc,2012.0,0.0,0.0,0.0
16708,hca healthcare inc,2013.0,0.0,0.0,0.0
16709,hca healthcare inc,2015.0,0.0,0.0,0.0
16710,par pacific holdings inc,1988.0,0.0,,
16711,par pacific holdings inc,1989.0,0.0,,
16712,par pacific holdings inc,1990.0,0.0,,
16713,par pacific holdings inc,1991.0,0.0,,
16714,par pacific holdings inc,1992.0,0.0,,
16715,par pacific holdings inc,1993.0,0.0,,
16716,par pacific holdings inc,1994.0,0.0,,
16717,par pacific holdings inc,1995.0,0.0,,
16718,par pacific holdings inc,1996.0,0.0,,
16719,par pacific holdings inc,1997.0,0.0,,
16720,par pacific holdings inc,1998.0,0.0,,
16721,par pacific holdings inc,1999.0,0.0,,
16722,par pacific holdings inc,2000.0,0.0,,
16723,par pacific holdings inc,2001.0,0.0,,
16724,par pacific holdings inc,2002.0,0.0,,
16725,par pacific holdings inc,2003.0,0.0,,
16726,par pacific holdings inc,2004.0,0.0,,
16727,par pacific holdings inc,2005.0,0.0,,
16728,par pacific holdings inc,2006.0,0.0,,
16729,par pacific holdings inc,2007.0,0.0,,
16730,par pacific holdings inc,2008.0,0.0,,
16731,par pacific holdings inc,2009.0,0.0,,
16732,par pacific holdings inc,2010.0,0.0,,
16733,par pacific holdings inc,2011.0,0.0,,
16734,par pacific holdings inc,2012.0,0.0,,
16735,par pacific holdings inc,2013.0,0.0,,
16736,par pacific holdings inc,2014.0,0.0,,
16737,par pacific holdings inc,2015.0,0.0,0.0,0.0
16738,par pacific holdings inc,2017.0,0.0,0.0,0.0
16739,par pacific holdings inc,2018.0,0.0,0.0,0.0
16740,par pacific holdings inc,2019.0,0.0,0.0,0.0
16741,par pacific holdings inc,2020.0,0.0,0.0,0.0
16742,par pacific holdings inc,2021.0,0.0,0.0,0.0
16743,community health systems inc,1990.0,0.0,,
16744,community health systems inc,1991.0,0.0,,
16745,community health systems inc,1993.0,0.0,,
16746,community health systems inc,1994.0,0.0,,
16747,community health systems inc,1995.0,0.0,,
16748,community health systems inc,1999.0,0.0,,
16749,community health systems inc,2000.0,0.0,,
16750,community health systems inc,2001.0,0.0,0.0,0.0
16751,community health systems inc,2007.0,0.0,,
16752,community health systems inc,2009.0,0.0,,
16753,autozone inc,1990.0,0.0,,
16754,autozone inc,1991.0,0.0,,
16755,autozone inc,1992.0,0.0,,
16756,autozone inc,1993.0,0.0,,
16757,autozone inc,1994.0,0.0,,
16758,autozone inc,1997.0,0.0,,
16759,autozone inc,1998.0,0.0,,
16760,autozone inc,1999.0,0.0,,
16761,autozone inc,2000.0,0.0,,
16762,autozone inc,2001.0,0.0,,
16763,autozone inc,2002.0,0.0,,
16764,autozone inc,2003.0,0.0,,
16765,autozone inc,2004.0,0.0,,
16766,autozone inc,2006.0,0.0,,
16767,autozone inc,2007.0,0.0,,
16768,autozone inc,2010.0,0.0,,
16769,autozone inc,2011.0,0.0,,
16770,autozone inc,2019.0,0.0,,
16771,autozone inc,2020.0,0.0,,
16772,autozone inc,2021.0,0.0,,
16773,autozone inc,2023.0,0.0,,
16774,regeneron pharmaceuticals,1990.0,0.0,0.0,0.0
16775,regeneron pharmaceuticals,1991.0,0.0,0.0,0.0
16776,regeneron pharmaceuticals,1992.0,0.0,0.0,0.0
16777,regeneron pharmaceuticals,1993.0,0.0,0.0,0.0
16778,regeneron pharmaceuticals,1994.0,0.0,0.0,0.0
16779,regeneron pharmaceuticals,1995.0,0.0,0.0,0.0
16780,regeneron pharmaceuticals,1996.0,0.0,0.0,0.0
16781,regeneron pharmaceuticals,1997.0,0.0,0.0,0.0
16782,regeneron pharmaceuticals,1998.0,0.0,0.0,0.0
16783,regeneron pharmaceuticals,1999.0,0.0,0.0,0.0
16784,regeneron pharmaceuticals,2000.0,0.0,0.0,0.0
16785,regeneron pharmaceuticals,2001.0,0.0,0.0,0.0
16786,regeneron pharmaceuticals,2004.0,0.0,0.0,0.0
16787,regeneron pharmaceuticals,2009.0,0.0,0.0,0.0
16788,regeneron pharmaceuticals,2011.0,0.0,0.0,0.0
16789,regeneron pharmaceuticals,2015.0,0.0,0.0,0.0
16790,regeneron pharmaceuticals,2018.0,0.0,0.0,0.0
16791,united states steel corp,1980.0,0.0,,
16792,united states steel corp,1981.0,0.0,,
16793,united states steel corp,1982.0,0.0,,
16794,united states steel corp,1983.0,0.0,,
16795,united states steel corp,1984.0,0.0,,
16796,united states steel corp,1985.0,0.0,,
16797,united states steel corp,1986.0,0.0,,
16798,united states steel corp,1987.0,0.0,,
16799,united states steel corp,1988.0,0.0,,
16800,united states steel corp,1989.0,0.0,,
16801,united states steel corp,1990.0,0.0,,
16802,united states steel corp,1991.0,0.0,,
16803,united states steel corp,1992.0,0.0,,
16804,united states steel corp,1993.0,0.0,,
16805,united states steel corp,1994.0,0.0,,
16806,united states steel corp,1995.0,0.0,,
16807,united states steel corp,1996.0,0.0,,
16808,united states steel corp,1997.0,0.0,,
16809,united states steel corp,1998.0,0.0,,
16810,united states steel corp,1999.0,0.0,,
16811,united states steel corp,2000.0,0.0,,
16812,united states steel corp,2001.0,0.0,,
16813,united states steel corp,2002.0,0.0,,
16814,united states steel corp,2003.0,0.0,,
16815,united states steel corp,2004.0,0.0,,
16816,united states steel corp,2006.0,0.0,,
16817,united states steel corp,2007.0,0.0,,
16818,united states steel corp,2008.0,0.0,,
16819,united states steel corp,2009.0,0.0,,
16820,united states steel corp,2010.0,0.0,,
16821,united states steel corp,2011.0,0.0,,
16822,united states steel corp,2012.0,0.0,,
16823,united states steel corp,2014.0,0.0,,
16824,united states steel corp,2015.0,0.0,,
16825,united states steel corp,2016.0,0.0,,
16826,united states steel corp,2017.0,0.0,,
16827,united states steel corp,2018.0,0.0,,
16828,united states steel corp,2019.0,0.0,,
16829,united states steel corp,2021.0,0.0,,
16830,united states steel corp,2022.0,0.0,,
16831,vertex pharmaceuticals inc,1990.0,0.0,,
16832,vertex pharmaceuticals inc,1991.0,0.0,,
16833,vertex pharmaceuticals inc,1992.0,0.0,,
16834,vertex pharmaceuticals inc,1993.0,0.0,,
16835,vertex pharmaceuticals inc,1994.0,0.0,,
16836,vertex pharmaceuticals inc,1995.0,0.0,,
16837,vertex pharmaceuticals inc,1996.0,0.0,,
16838,vertex pharmaceuticals inc,1997.0,0.0,,
16839,vertex pharmaceuticals inc,1998.0,0.0,,
16840,vertex pharmaceuticals inc,1999.0,0.0,,
16841,vertex pharmaceuticals inc,2000.0,0.0,,
16842,vertex pharmaceuticals inc,2005.0,0.0,,
16843,vertex pharmaceuticals inc,2010.0,0.0,,
16844,biogen inc,1990.0,0.0,0.0,0.0
16845,biogen inc,1995.0,0.0,0.0,0.0
16846,biogen inc,1996.0,0.0,0.0,0.0
16847,biogen inc,1997.0,0.0,0.0,0.0
16848,biogen inc,1998.0,0.0,0.0,0.0
16849,biogen inc,2000.0,0.0,0.0,0.0
16850,biogen inc,2001.0,0.0,0.0,0.0
16851,biogen inc,2008.0,0.0,0.0,0.0
16852,biogen inc,2011.0,0.0,0.0,0.0
16853,qualcomm inc,1991.0,0.0,0.0,0.0
16854,qualcomm inc,1992.0,0.0,0.0,0.0
16855,qualcomm inc,1993.0,0.0,0.0,0.0
16856,qualcomm inc,1995.0,0.0,0.0,0.0
16857,qualcomm inc,2001.0,0.0,0.0,0.0
16858,qualcomm inc,2002.0,0.0,0.0,0.0
16859,qualcomm inc,2023.0,0.0,0.0,0.0
16860,gilead sciences inc,1991.0,0.0,0.0,0.0
16861,gilead sciences inc,1992.0,0.0,0.0,0.0
16862,gilead sciences inc,1993.0,0.0,0.0,0.0
16863,gilead sciences inc,1994.0,0.0,0.0,0.0
16864,gilead sciences inc,1995.0,0.0,0.0,0.0
16865,gilead sciences inc,1995.0,0.0,0.0,0.0
16866,gilead sciences inc,1996.0,0.0,0.0,0.0
16867,gilead sciences inc,1997.0,0.0,0.0,0.0
16868,gilead sciences inc,1998.0,0.0,0.0,0.0
16869,gilead sciences inc,1999.0,0.0,0.0,0.0
16870,gilead sciences inc,2000.0,0.0,0.0,0.0
16871,gilead sciences inc,2001.0,0.0,0.0,0.0
16872,gilead sciences inc,2002.0,0.0,0.0,0.0
16873,gilead sciences inc,2003.0,0.0,0.0,0.0
16874,gilead sciences inc,2004.0,0.0,0.0,0.0
16875,gilead sciences inc,2005.0,0.0,0.0,0.0
16876,gilead sciences inc,2006.0,0.0,0.0,0.0
16877,gilead sciences inc,2007.0,0.0,0.0,0.0
16878,gilead sciences inc,2009.0,0.0,0.0,0.0
16879,gilead sciences inc,2010.0,0.0,0.0,0.0
16880,gilead sciences inc,2015.0,0.0,0.0,0.0
16881,gilead sciences inc,2019.0,0.0,0.0,0.0
16882,mohawk industries inc,1991.0,0.0,,
16883,mohawk industries inc,1992.0,0.0,0.0,0.0
16884,mohawk industries inc,1993.0,0.0,0.0,0.0
16885,mohawk industries inc,1994.0,0.0,0.0,0.0
16886,mohawk industries inc,1995.0,0.0,0.0,0.0
16887,mohawk industries inc,1996.0,0.0,0.0,0.0
16888,mohawk industries inc,1997.0,0.0,0.0,0.0
16889,mohawk industries inc,1998.0,0.0,0.0,0.0
16890,mohawk industries inc,1999.0,0.0,0.0,0.0
16891,mohawk industries inc,2000.0,0.0,0.0,0.0
16892,mohawk industries inc,2001.0,0.0,0.0,0.0
16893,mohawk industries inc,2002.0,0.0,0.0,0.0
16894,mohawk industries inc,2003.0,0.0,0.0,0.0
16895,mohawk industries inc,2004.0,0.0,0.0,0.0
16896,mohawk industries inc,2005.0,0.0,0.0,0.0
16897,mohawk industries inc,2007.0,0.0,0.0,0.0
16898,mohawk industries inc,2009.0,0.0,0.0,0.0
16899,mohawk industries inc,2010.0,0.0,0.0,0.0
16900,mohawk industries inc,2013.0,0.0,0.0,0.0
16901,mohawk industries inc,2014.0,0.0,0.0,0.0
16902,mohawk industries inc,2016.0,0.0,0.0,0.0
16903,mohawk industries inc,2017.0,0.0,0.0,0.0
16904,mohawk industries inc,2018.0,0.0,0.0,0.0
16905,mohawk industries inc,2019.0,0.0,0.0,0.0
16906,mohawk industries inc,2020.0,0.0,0.0,0.0
16907,mohawk industries inc,2021.0,0.0,0.0,0.0
16908,mohawk industries inc,2022.0,0.0,0.0,0.0
16909,agco corp,1991.0,0.0,0.0,0.0
16910,agco corp,1992.0,0.0,0.0,0.0
16911,agco corp,1993.0,0.0,0.0,0.0
16912,agco corp,1994.0,0.0,0.0,0.0
16913,agco corp,1995.0,0.0,0.0,0.0
16914,agco corp,1996.0,0.0,0.0,0.0
16915,agco corp,1997.0,0.0,0.0,0.0
16916,agco corp,1998.0,0.0,0.0,0.0
16917,agco corp,1999.0,0.0,0.0,0.0
16918,agco corp,2000.0,0.0,0.0,0.0
16919,agco corp,2001.0,0.0,0.0,0.0
16920,agco corp,2002.0,0.0,0.0,0.0
16921,agco corp,2003.0,0.0,0.0,0.0
16922,agco corp,2004.0,0.0,0.0,0.0
16923,agco corp,2005.0,0.0,0.0,0.0
16924,agco corp,2006.0,0.0,0.0,0.0
16925,agco corp,2007.0,0.0,0.0,0.0
16926,agco corp,2008.0,0.0,0.0,0.0
16927,agco corp,2009.0,0.0,0.0,0.0
16928,agco corp,2010.0,0.0,0.0,0.0
16929,agco corp,2011.0,0.0,0.0,0.0
16930,agco corp,2012.0,0.0,0.0,0.0
16931,agco corp,2014.0,0.0,0.0,0.0
16932,agco corp,2015.0,0.0,0.0,0.0
16933,agco corp,2016.0,0.0,0.0,0.0
16934,agco corp,2017.0,0.0,0.0,0.0
16935,agco corp,2018.0,0.0,0.0,0.0
16936,agco corp,2019.0,0.0,0.0,0.0
16937,agco corp,2020.0,0.0,0.0,0.0
16938,agco corp,2021.0,0.0,0.0,0.0
16939,agco corp,2022.0,0.0,0.0,0.0
16940,boston scientific corp,1991.0,0.0,0.0,0.0
16941,boston scientific corp,1993.0,0.0,0.0,0.0
16942,boston scientific corp,1994.0,0.0,0.0,0.0
16943,boston scientific corp,1995.0,0.0,0.0,0.0
16944,boston scientific corp,1996.0,0.0,0.0,0.0
16945,boston scientific corp,1998.0,0.0,0.0,0.0
16946,boston scientific corp,2000.0,0.0,0.0,0.0
16947,boston scientific corp,2001.0,0.0,0.0,0.0
16948,boston scientific corp,2002.0,0.0,0.0,0.0
16949,kohl's corp,1991.0,0.0,0.0,
16950,kohl's corp,1993.0,0.0,0.0,
16951,kohl's corp,1994.0,0.0,0.0,
16952,kohl's corp,1995.0,0.0,0.0,
16953,kohl's corp,1996.0,0.0,0.0,
16954,kohl's corp,1997.0,0.0,0.0,
16955,kohl's corp,1998.0,0.0,0.0,
16956,kohl's corp,1999.0,0.0,0.0,
16957,kohl's corp,2000.0,0.0,0.0,
16958,kohl's corp,2001.0,0.0,0.0,
16959,kohl's corp,2002.0,0.0,0.0,
16960,kohl's corp,2003.0,0.0,0.0,
16961,kohl's corp,2004.0,0.0,0.0,
16962,kohl's corp,2005.0,0.0,0.0,
16963,kohl's corp,2006.0,0.0,0.0,
16964,kohl's corp,2007.0,0.0,0.0,
16965,kohl's corp,2008.0,0.0,0.0,
16966,kohl's corp,2009.0,0.0,0.0,
16967,kohl's corp,2010.0,0.0,0.0,
16968,kohl's corp,2011.0,0.0,0.0,
16969,kohl's corp,2012.0,0.0,0.0,
16970,kohl's corp,2013.0,0.0,0.0,
16971,kohl's corp,2014.0,0.0,0.0,
16972,kohl's corp,2015.0,0.0,0.0,
16973,kohl's corp,2016.0,0.0,0.0,
16974,kohl's corp,2017.0,0.0,0.0,
16975,kohl's corp,2018.0,0.0,0.0,
16976,kohl's corp,2019.0,0.0,0.0,
16977,kohl's corp,2020.0,0.0,0.0,
16978,kohl's corp,2021.0,0.0,0.0,
16979,kohl's corp,2022.0,0.0,0.0,
16980,d r horton inc,1991.0,0.0,,
16981,d r horton inc,1992.0,0.0,,
16982,d r horton inc,1993.0,0.0,,
16983,d r horton inc,1994.0,0.0,,
16984,d r horton inc,1995.0,0.0,,
16985,d r horton inc,1996.0,0.0,,
16986,d r horton inc,1997.0,0.0,,
16987,d r horton inc,1998.0,0.0,,
16988,d r horton inc,2001.0,0.0,,
16989,d r horton inc,2002.0,0.0,,
16990,d r horton inc,2004.0,0.0,,
16991,d r horton inc,2005.0,0.0,,
16992,d r horton inc,2006.0,0.0,,
16993,d r horton inc,2007.0,0.0,,
16994,d r horton inc,2010.0,0.0,,
16995,d r horton inc,2011.0,0.0,0.0,
16996,d r horton inc,2012.0,0.0,0.0,
16997,d r horton inc,2020.0,0.0,,
16998,d r horton inc,2023.0,0.0,,
16999,graphic packaging holding co,1991.0,0.0,,
17000,graphic packaging holding co,1992.0,0.0,,
17001,graphic packaging holding co,1993.0,0.0,,
17002,graphic packaging holding co,1994.0,0.0,,
17003,graphic packaging holding co,1995.0,0.0,,
17004,graphic packaging holding co,1996.0,0.0,,
17005,graphic packaging holding co,1997.0,0.0,,
17006,graphic packaging holding co,1998.0,0.0,,
17007,graphic packaging holding co,1999.0,0.0,,
17008,graphic packaging holding co,2000.0,0.0,,
17009,graphic packaging holding co,2001.0,0.0,,
17010,graphic packaging holding co,2002.0,0.0,,
17011,graphic packaging holding co,2003.0,0.0,,
17012,graphic packaging holding co,2004.0,0.0,,
17013,graphic packaging holding co,2005.0,0.0,,
17014,graphic packaging holding co,2006.0,0.0,,
17015,graphic packaging holding co,2007.0,0.0,0.0,0.0
17016,graphic packaging holding co,2008.0,0.0,0.0,0.0
17017,graphic packaging holding co,2011.0,0.0,0.0,0.0
17018,graphic packaging holding co,2012.0,0.0,0.0,0.0
17019,graphic packaging holding co,2013.0,0.0,0.0,0.0
17020,graphic packaging holding co,2014.0,0.0,0.0,0.0
17021,graphic packaging holding co,2015.0,0.0,0.0,0.0
17022,graphic packaging holding co,2016.0,0.0,0.0,0.0
17023,graphic packaging holding co,2017.0,0.0,0.0,0.0
17024,graphic packaging holding co,2018.0,0.0,0.0,0.0
17025,graphic packaging holding co,2019.0,0.0,0.0,0.0
17026,graphic packaging holding co,2020.0,0.0,0.0,0.0
17027,graphic packaging holding co,2021.0,0.0,0.0,0.0
17028,graphic packaging holding co,2022.0,0.0,0.0,0.0
17029,starbucks corp,1991.0,0.0,0.0,0.0
17030,starbucks corp,1992.0,0.0,0.0,0.0
17031,starbucks corp,1995.0,0.0,0.0,0.0
17032,starbucks corp,1999.0,0.0,0.0,0.0
17033,starbucks corp,2000.0,0.0,0.0,0.0
17034,starbucks corp,2023.0,0.0,0.0,0.0
17035,hewlett packard enterprise,2013.0,0.0,0.0,0.0
17036,hewlett packard enterprise,2014.0,0.0,0.0,0.0
17037,hewlett packard enterprise,2023.0,0.0,0.0,0.0
17038,block inc,2013.0,0.0,0.0,
17039,block inc,2014.0,0.0,0.0,
17040,block inc,2015.0,0.0,0.0,
17041,block inc,2016.0,0.0,0.0,
17042,block inc,2017.0,0.0,0.0,
17043,block inc,2018.0,0.0,0.0,
17044,block inc,2019.0,0.0,0.0,
17045,block inc,2020.0,0.0,0.0,
17046,block inc,2021.0,0.0,0.0,
17047,block inc,2022.0,0.0,0.0,
17048,chesapeake energy corp,1992.0,0.0,0.0,0.0
17049,chesapeake energy corp,1993.0,0.0,0.0,0.0
17050,chesapeake energy corp,1994.0,0.0,0.0,0.0
17051,chesapeake energy corp,1995.0,0.0,0.0,0.0
17052,chesapeake energy corp,1996.0,0.0,0.0,0.0
17053,chesapeake energy corp,1997.0,0.0,0.0,0.0
17054,chesapeake energy corp,1998.0,0.0,0.0,0.0
17055,chesapeake energy corp,1999.0,0.0,0.0,0.0
17056,chesapeake energy corp,2000.0,0.0,0.0,0.0
17057,chesapeake energy corp,2001.0,0.0,0.0,0.0
17058,chesapeake energy corp,2002.0,0.0,0.0,0.0
17059,chesapeake energy corp,2003.0,0.0,0.0,0.0
17060,chesapeake energy corp,2004.0,0.0,0.0,0.0
17061,chesapeake energy corp,2005.0,0.0,0.0,0.0
17062,chesapeake energy corp,2006.0,0.0,0.0,0.0
17063,chesapeake energy corp,2007.0,0.0,0.0,0.0
17064,chesapeake energy corp,2008.0,0.0,0.0,0.0
17065,chesapeake energy corp,2019.0,0.0,0.0,0.0
17066,chesapeake energy corp,2021.0,0.0,0.0,0.0
17067,chesapeake energy corp,2022.0,0.0,0.0,0.0
17068,humana inc,2001.0,0.0,0.0,0.0
17069,humana inc,2001.0,0.0,0.0,0.0
17070,humana inc,2001.0,0.0,0.0,0.0
17071,humana inc,2001.0,0.0,0.0,0.0
17072,intuit inc,1992.0,0.0,0.0,0.0
17073,intuit inc,1993.0,0.0,0.0,0.0
17074,intuit inc,1995.0,0.0,0.0,0.0
17075,intuit inc,1997.0,0.0,0.0,0.0
17076,intuit inc,2000.0,0.0,0.0,0.0
17077,intuit inc,2005.0,0.0,0.0,0.0
17078,intuit inc,2007.0,0.0,0.0,0.0
17079,intuit inc,2023.0,0.0,0.0,0.0
17080,sanmina corp,1992.0,0.0,0.0,0.0
17081,sanmina corp,1993.0,0.0,0.0,0.0
17082,sanmina corp,1994.0,0.0,0.0,0.0
17083,sanmina corp,1995.0,0.0,0.0,0.0
17084,sanmina corp,1996.0,0.0,0.0,0.0
17085,sanmina corp,1997.0,0.0,0.0,0.0
17086,sanmina corp,1998.0,0.0,0.0,0.0
17087,sanmina corp,1999.0,0.0,0.0,0.0
17088,sanmina corp,2000.0,0.0,0.0,0.0
17089,sanmina corp,2001.0,0.0,0.0,0.0
17090,sanmina corp,2002.0,0.0,0.0,0.0
17091,sanmina corp,2003.0,0.0,0.0,0.0
17092,sanmina corp,2007.0,0.0,0.0,0.0
17093,sanmina corp,2008.0,0.0,0.0,0.0
17094,sanmina corp,2009.0,0.0,0.0,0.0
17095,sanmina corp,2011.0,0.0,0.0,0.0
17096,sanmina corp,2012.0,0.0,0.0,0.0
17097,sanmina corp,2013.0,0.0,0.0,0.0
17098,sanmina corp,2014.0,0.0,0.0,0.0
17099,sanmina corp,2016.0,0.0,0.0,0.0
17100,sanmina corp,2017.0,0.0,0.0,0.0
17101,sanmina corp,2018.0,0.0,0.0,0.0
17102,sanmina corp,2019.0,0.0,0.0,0.0
17103,sanmina corp,2020.0,0.0,0.0,0.0
17104,sanmina corp,2021.0,0.0,0.0,0.0
17105,sanmina corp,2022.0,0.0,0.0,0.0
17106,sanmina corp,2023.0,0.0,0.0,0.0
17107,o'reilly automotive inc,1992.0,0.0,0.0,
17108,o'reilly automotive inc,1993.0,0.0,0.0,
17109,o'reilly automotive inc,1994.0,0.0,0.0,
17110,o'reilly automotive inc,1995.0,0.0,0.0,
17111,o'reilly automotive inc,1996.0,0.0,0.0,
17112,o'reilly automotive inc,1997.0,0.0,0.0,
17113,o'reilly automotive inc,1998.0,0.0,0.0,
17114,o'reilly automotive inc,1999.0,0.0,0.0,
17115,o'reilly automotive inc,2000.0,0.0,0.0,
17116,o'reilly automotive inc,2001.0,0.0,0.0,
17117,o'reilly automotive inc,2002.0,0.0,0.0,
17118,o'reilly automotive inc,2003.0,0.0,0.0,
17119,o'reilly automotive inc,2004.0,0.0,0.0,
17120,o'reilly automotive inc,2005.0,0.0,0.0,
17121,o'reilly automotive inc,2006.0,0.0,0.0,
17122,o'reilly automotive inc,2007.0,0.0,0.0,
17123,o'reilly automotive inc,2008.0,0.0,0.0,
17124,o'reilly automotive inc,2009.0,0.0,0.0,
17125,o'reilly automotive inc,2010.0,0.0,0.0,
17126,o'reilly automotive inc,2011.0,0.0,0.0,
17127,o'reilly automotive inc,2012.0,0.0,0.0,
17128,o'reilly automotive inc,2013.0,0.0,0.0,
17129,o'reilly automotive inc,2014.0,0.0,0.0,
17130,o'reilly automotive inc,2015.0,0.0,0.0,
17131,o'reilly automotive inc,2016.0,0.0,0.0,
17132,o'reilly automotive inc,2017.0,0.0,0.0,
17133,o'reilly automotive inc,2018.0,0.0,0.0,
17134,o'reilly automotive inc,2019.0,0.0,0.0,
17135,o'reilly automotive inc,2020.0,0.0,0.0,
17136,o'reilly automotive inc,2021.0,0.0,0.0,
17137,o'reilly automotive inc,2022.0,0.0,0.0,
17138,jabil inc,1992.0,0.0,0.0,0.0
17139,jabil inc,1993.0,0.0,0.0,0.0
17140,jabil inc,1994.0,0.0,0.0,0.0
17141,jabil inc,1995.0,0.0,0.0,0.0
17142,jabil inc,1996.0,0.0,0.0,0.0
17143,jabil inc,1997.0,0.0,0.0,0.0
17144,jabil inc,1998.0,0.0,0.0,0.0
17145,jabil inc,1999.0,0.0,0.0,0.0
17146,jabil inc,2001.0,0.0,0.0,0.0
17147,jabil inc,2002.0,0.0,0.0,0.0
17148,jabil inc,2003.0,0.0,0.0,0.0
17149,jabil inc,2006.0,0.0,0.0,0.0
17150,jabil inc,2007.0,0.0,0.0,0.0
17151,jabil inc,2008.0,0.0,0.0,0.0
17152,jabil inc,2010.0,0.0,0.0,0.0
17153,jabil inc,2011.0,0.0,0.0,0.0
17154,jabil inc,2013.0,0.0,0.0,0.0
17155,jabil inc,2014.0,0.0,0.0,0.0
17156,jabil inc,2015.0,0.0,0.0,0.0
17157,jabil inc,2017.0,0.0,0.0,0.0
17158,jabil inc,2018.0,0.0,0.0,0.0
17159,jabil inc,2020.0,0.0,0.0,0.0
17160,jabil inc,2021.0,0.0,0.0,0.0
